id_sku,categoria_n1,categoria_n2,marca,preco_lista
5768,Papelaria,Organização,Vega,80.41
5769,Esporte,Futebol,Omega,339.75
5770,Pet,Higiene,Vega,253.42
5771,Papelaria,Arte,Delta,178.14
5772,Papelaria,Escrita,Atlas,54.59
5773,Casa & Cozinha,Organização,Acme,646.18
5774,Moda,Acessórios,Nova,221.19
5775,Moda,Calçados,Pixel,301.11
5776,Pet,Brinquedos,Atlas,269.79
5777,Brinquedos,Quebra-cabeça,Nexa,88.45
5778,Automotivo,Som,Omega,113.29
5779,Esporte,Futebol,Nexa,473.34
5780,Esporte,Corrida,Zenon,1176.89
5781,Casa & Cozinha,Utensílios,Aurum,778.5
5782,Beleza,Maquiagem,Vega,170.3
5783,Moda,Calçados,HyperX,389.27
5784,Papelaria,Cadernos,Zenon,163.64
5785,Automotivo,Acessórios,Rino,865.19
5786,Casa & Cozinha,Decoração,Nexa,66.36
5787,Automotivo,Acessórios,Aurum,240.06
5788,Moda,Jeans,Delta,178.13
5789,Automotivo,Acessórios,Pixel,532.11
5790,Eletrônicos,Notebooks,Pixel,1604.38
5791,Eletrônicos,Acessórios,Atlas,1496.82
5792,Eletrônicos,TVs,Atlas,2017.84
5793,Brinquedos,Bonecos,Delta,289.49
5794,Brinquedos,Blocos,Omega,265.96
5795,Moda,Camisetas,Giga,595.28
5796,Automotivo,Som,Acme,750.22
5797,Brinquedos,Blocos,Aurum,493.71
5798,Papelaria,Organização,Rino,24.61
5799,Eletrônicos,Celulares,Zenon,933.62
5800,Moda,Camisetas,Nexa,546.15
5801,Brinquedos,Jogos,Delta,290.8
5802,Brinquedos,Blocos,Atlas,454.03
5803,Casa & Cozinha,Eletroportáteis,Aurum,243.22
5804,Eletrônicos,Acessórios,Delta,2649.5
5805,Papelaria,Organização,Nova,189.0
5806,Eletrônicos,Celulares,Giga,261.07
5807,Automotivo,Acessórios,Nova,656.89
5808,Pet,Higiene,Atlas,216.57
5809,Esporte,Ciclismo,Acme,1164.37
5810,Casa & Cozinha,Utensílios,HyperX,369.43
5811,Eletrônicos,Acessórios,Acme,1079.19
5812,Beleza,Cabelos,HyperX,154.34
5813,Brinquedos,Bonecos,Rino,90.02
5814,Esporte,Corrida,Nova,240.49
5815,Automotivo,Som,Rino,646.3
5816,Eletrônicos,Acessórios,Giga,1926.88
5817,Moda,Camisetas,Giga,574.03
5818,Papelaria,Escrita,Aurum,118.8
5819,Eletrônicos,Áudio,Rino,2682.64
5820,Beleza,Skincare,Giga,67.7
5821,Casa & Cozinha,Utensílios,Zenon,203.08
5822,Eletrônicos,Acessórios,Giga,1219.78
5823,Casa & Cozinha,Utensílios,Acme,141.22
5824,Moda,Acessórios,Aurum,241.22
5825,Automotivo,Manutenção,Giga,676.58
5826,Automotivo,Som,Pixel,37.64
5827,Eletrônicos,TVs,Zenon,2934.54
5828,Beleza,Maquiagem,HyperX,110.35
5829,Pet,Ração,Nexa,215.34
5830,Beleza,Maquiagem,Rino,353.62
5831,Pet,Ração,Acme,195.35
5832,Papelaria,Cadernos,Rino,137.07
5833,Brinquedos,Jogos,Giga,350.85
5834,Pet,Higiene,Acme,297.79
5835,Esporte,Corrida,Nexa,311.2
5836,Automotivo,Som,Aurum,907.53
5837,Automotivo,Acessórios,Vega,1031.03
5838,Esporte,Ciclismo,Delta,1202.27
5839,Eletrônicos,Acessórios,Pixel,2111.2
5840,Papelaria,Escrita,Aurum,73.77
5841,Automotivo,Som,Atlas,151.86
5842,Eletrônicos,Notebooks,Atlas,2694.93
5843,Brinquedos,Quebra-cabeça,Nexa,384.27
5844,Pet,Brinquedos,Vega,242.53
5845,Pet,Ração,Giga,115.0
5846,Beleza,Cabelos,Atlas,113.79
5847,Eletrônicos,Notebooks,Vega,1733.47
5848,Pet,Ração,Delta,188.69
5849,Automotivo,Acessórios,Atlas,88.28
5850,Papelaria,Cadernos,Acme,124.63
5851,Pet,Higiene,Zenon,297.78
5852,Eletrônicos,Notebooks,Giga,929.19
5853,Esporte,Corrida,Atlas,1478.65
5854,Esporte,Ciclismo,Nexa,465.17
5855,Pet,Brinquedos,Pixel,255.12
5856,Brinquedos,Jogos,Vega,484.38
5857,Esporte,Futebol,Giga,1394.52
5858,Papelaria,Organização,Rino,114.19
5859,Automotivo,Acessórios,Delta,793.66
5860,Automotivo,Acessórios,Rino,861.01
5861,Papelaria,Escrita,Nexa,64.07
5862,Casa & Cozinha,Organização,Vega,676.53
5863,Beleza,Maquiagem,Pixel,274.3
5864,Moda,Jeans,Zenon,258.09
5865,Esporte,Academia,Zenon,595.79
5866,Moda,Calçados,Atlas,380.97
5867,Automotivo,Acessórios,Nexa,490.53
5868,Brinquedos,Bonecos,Zenon,406.25
5869,Esporte,Academia,Zenon,246.68
5870,Automotivo,Som,HyperX,1098.3
5871,Papelaria,Escrita,Acme,103.41
5872,Moda,Calçados,Acme,363.95
5873,Moda,Jeans,Aurum,273.34
5874,Beleza,Maquiagem,Pixel,347.02
5875,Automotivo,Manutenção,Aurum,701.26
5876,Esporte,Academia,HyperX,60.36
5877,Automotivo,Som,Acme,440.01
5878,Pet,Higiene,Nexa,210.07
5879,Esporte,Corrida,Acme,152.71
5880,Automotivo,Som,Atlas,573.78
5881,Casa & Cozinha,Utensílios,Pixel,575.73
5882,Automotivo,Som,Rino,1129.88
5883,Moda,Camisetas,Rino,237.4
5884,Pet,Higiene,Nexa,295.89
5885,Moda,Jeans,Giga,74.52
5886,Casa & Cozinha,Organização,Giga,419.44
5887,Automotivo,Manutenção,Giga,906.43
5888,Beleza,Maquiagem,Delta,65.24
5889,Eletrônicos,Áudio,Zenon,647.37
5890,Esporte,Academia,Vega,934.2
5891,Papelaria,Arte,Zenon,131.33
5892,Eletrônicos,Notebooks,Pixel,1188.27
5893,Beleza,Cabelos,Nexa,317.89
5894,Brinquedos,Blocos,Aurum,111.82
5895,Pet,Ração,Omega,168.04
5896,Esporte,Corrida,Acme,1172.15
5897,Casa & Cozinha,Eletroportáteis,Giga,262.51
5898,Casa & Cozinha,Utensílios,Atlas,512.79
5899,Automotivo,Manutenção,Acme,981.29
5900,Automotivo,Manutenção,Aurum,1049.41
5901,Esporte,Corrida,Nova,228.9
5902,Casa & Cozinha,Organização,Atlas,73.33
5903,Pet,Ração,Giga,115.97
5904,Brinquedos,Quebra-cabeça,Nova,202.97
5905,Moda,Acessórios,Nova,202.86
5906,Esporte,Academia,Aurum,1299.57
5907,Casa & Cozinha,Utensílios,Giga,475.39
5908,Pet,Higiene,Zenon,91.6
5909,Pet,Brinquedos,Pixel,296.84
5910,Moda,Calçados,Zenon,230.83
5911,Casa & Cozinha,Utensílios,Nexa,55.78
5912,Eletrônicos,Celulares,Rino,455.74
5913,Moda,Jeans,Acme,534.74
5914,Automotivo,Som,Omega,503.41
5915,Esporte,Futebol,HyperX,643.49
5916,Pet,Brinquedos,Zenon,128.02
5917,Automotivo,Acessórios,Vega,530.53
5918,Moda,Acessórios,Vega,335.01
5919,Automotivo,Som,Vega,993.06
5920,Pet,Higiene,HyperX,99.53
5921,Esporte,Futebol,Delta,718.45
5922,Moda,Jeans,Atlas,318.3
5923,Automotivo,Manutenção,Pixel,292.31
5924,Pet,Brinquedos,Nexa,140.97
5925,Automotivo,Acessórios,Rino,497.14
5926,Beleza,Skincare,Zenon,113.63
5927,Beleza,Skincare,HyperX,279.51
5928,Papelaria,Escrita,Delta,179.95
5929,Esporte,Ciclismo,Atlas,424.29
5930,Brinquedos,Jogos,HyperX,410.71
5931,Moda,Camisetas,Pixel,244.22
5932,Beleza,Skincare,Pixel,285.75
5933,Eletrônicos,Áudio,Aurum,2669.23
5934,Moda,Camisetas,Omega,504.62
5935,Automotivo,Som,Aurum,1123.29
5936,Beleza,Maquiagem,Nexa,203.79
5937,Moda,Camisetas,Nexa,183.73
5938,Esporte,Ciclismo,Giga,532.28
5939,Brinquedos,Blocos,Nova,417.2
5940,Brinquedos,Blocos,Zenon,338.75
5941,Casa & Cozinha,Utensílios,Zenon,229.73
5942,Papelaria,Cadernos,HyperX,162.59
5943,Casa & Cozinha,Organização,Zenon,122.25
5944,Papelaria,Arte,Pixel,187.36
5945,Automotivo,Som,Atlas,1017.69
5946,Automotivo,Manutenção,Rino,819.18
5947,Beleza,Maquiagem,Atlas,160.77
5948,Automotivo,Som,Acme,526.83
5949,Brinquedos,Quebra-cabeça,Zenon,91.62
5950,Brinquedos,Quebra-cabeça,Zenon,233.3
5951,Moda,Calçados,Nova,270.12
5952,Esporte,Ciclismo,Atlas,748.32
5953,Papelaria,Cadernos,Omega,103.82
5954,Pet,Higiene,Acme,218.85
5955,Pet,Ração,Rino,247.12
5956,Moda,Acessórios,Vega,53.68
5957,Beleza,Maquiagem,Zenon,142.62
5958,Esporte,Corrida,Nexa,653.21
5959,Automotivo,Acessórios,Atlas,278.65
5960,Moda,Calçados,Acme,210.36
5961,Moda,Camisetas,HyperX,276.17
5962,Moda,Acessórios,Atlas,126.99
5963,Pet,Ração,Pixel,196.91
5964,Eletrônicos,Notebooks,Aurum,1323.99
5965,Pet,Higiene,Nova,101.67
5966,Eletrônicos,Celulares,Vega,2176.03
5967,Moda,Acessórios,Nexa,500.82
5968,Papelaria,Organização,Pixel,41.72
5969,Automotivo,Som,Pixel,59.63
5970,Pet,Higiene,Atlas,129.77
5971,Eletrônicos,Áudio,Nexa,1963.51
5972,Eletrônicos,Acessórios,Omega,1097.92
5973,Esporte,Ciclismo,HyperX,146.04
5974,Beleza,Skincare,Delta,293.32
5975,Esporte,Ciclismo,Giga,1444.04
5976,Papelaria,Cadernos,Acme,149.18
5977,Automotivo,Manutenção,Acme,645.06
5978,Brinquedos,Quebra-cabeça,Vega,31.34
5979,Beleza,Skincare,Acme,48.99
5980,Eletrônicos,TVs,Delta,971.28
5981,Eletrônicos,Acessórios,HyperX,2122.21
5982,Moda,Calçados,Acme,30.99
5983,Pet,Higiene,Delta,24.75
5984,Beleza,Perfumes,Giga,341.71
5985,Casa & Cozinha,Utensílios,Aurum,643.64
5986,Eletrônicos,Celulares,Aurum,2079.01
5987,Esporte,Academia,Acme,1109.12
5988,Brinquedos,Bonecos,Omega,314.53
5989,Esporte,Ciclismo,Giga,809.7
5990,Moda,Jeans,Pixel,126.37
5991,Pet,Higiene,Aurum,77.91
5992,Beleza,Perfumes,Nexa,24.45
5993,Automotivo,Acessórios,Vega,633.77
5994,Casa & Cozinha,Organização,Nexa,297.74
5995,Esporte,Academia,Zenon,747.94
5996,Beleza,Perfumes,Nova,189.03
5997,Casa & Cozinha,Decoração,Aurum,51.75
5998,Papelaria,Arte,Rino,155.5
5999,Casa & Cozinha,Utensílios,Nova,233.01
6000,Moda,Camisetas,Nexa,524.45
6001,Automotivo,Acessórios,Zenon,83.21
6002,Brinquedos,Bonecos,Nexa,79.88
6003,Brinquedos,Blocos,Atlas,325.09
6004,Esporte,Academia,Atlas,379.68
6005,Moda,Calçados,Nexa,99.06
6006,Moda,Camisetas,Aurum,517.39
6007,Moda,Calçados,Aurum,401.85
6008,Papelaria,Organização,Delta,39.31
6009,Eletrônicos,Áudio,HyperX,784.86
6010,Brinquedos,Jogos,Nexa,239.35
6011,Beleza,Cabelos,Nova,108.07
6012,Automotivo,Manutenção,Atlas,852.08
6013,Esporte,Futebol,Zenon,693.86
6014,Moda,Acessórios,Giga,82.19
6015,Moda,Acessórios,Zenon,83.08
6016,Moda,Acessórios,Rino,587.2
6017,Pet,Brinquedos,Omega,240.84
6018,Beleza,Skincare,Atlas,31.49
6019,Automotivo,Acessórios,Delta,736.76
6020,Automotivo,Acessórios,Nexa,539.84
6021,Pet,Ração,Delta,219.39
6022,Papelaria,Escrita,Rino,98.64
6023,Casa & Cozinha,Eletroportáteis,Delta,93.27
6024,Beleza,Skincare,Delta,222.81
6025,Esporte,Futebol,Aurum,996.9
6026,Automotivo,Som,Nova,636.81
6027,Automotivo,Acessórios,HyperX,654.17
6028,Brinquedos,Blocos,Vega,61.06
6029,Brinquedos,Blocos,Vega,337.93
6030,Eletrônicos,TVs,Aurum,2337.35
6031,Beleza,Skincare,Acme,139.26
6032,Brinquedos,Jogos,Rino,411.64
6033,Beleza,Skincare,Giga,363.6
6034,Beleza,Cabelos,Nexa,237.57
6035,Esporte,Ciclismo,Atlas,584.32
6036,Eletrônicos,TVs,Nexa,193.03
6037,Pet,Ração,Zenon,214.63
6038,Beleza,Skincare,Atlas,323.03
6039,Esporte,Academia,Aurum,1015.17
6040,Beleza,Perfumes,HyperX,204.17
6041,Moda,Jeans,HyperX,453.71
6042,Eletrônicos,Celulares,Nexa,2221.02
6043,Beleza,Perfumes,Pixel,60.89
6044,Esporte,Academia,Nova,239.14
6045,Moda,Camisetas,Omega,253.17
6046,Casa & Cozinha,Eletroportáteis,Atlas,654.02
6047,Papelaria,Cadernos,Nova,23.43
6048,Pet,Ração,Aurum,289.85
6049,Eletrônicos,Acessórios,Aurum,513.92
6050,Beleza,Perfumes,Nova,333.13
6051,Moda,Camisetas,Rino,586.98
6052,Beleza,Perfumes,Nexa,335.32
6053,Papelaria,Organização,Nova,108.61
6054,Automotivo,Acessórios,Acme,1127.52
6055,Esporte,Futebol,Acme,1188.25
6056,Esporte,Academia,Rino,1143.55
6057,Moda,Jeans,Nexa,415.92
6058,Automotivo,Manutenção,Giga,428.19
6059,Eletrônicos,TVs,Nova,451.78
6060,Esporte,Ciclismo,Pixel,84.22
6061,Esporte,Academia,Acme,1399.64
6062,Eletrônicos,Áudio,Nexa,784.85
6063,Brinquedos,Quebra-cabeça,HyperX,203.81
6064,Eletrônicos,Notebooks,Atlas,1046.1
6065,Automotivo,Acessórios,Delta,459.12
6066,Pet,Brinquedos,Atlas,53.73
6067,Moda,Acessórios,Giga,568.62
6068,Brinquedos,Quebra-cabeça,Delta,90.75
6069,Esporte,Corrida,Vega,117.91
6070,Casa & Cozinha,Organização,Vega,400.66
6071,Casa & Cozinha,Eletroportáteis,Rino,219.27
6072,Automotivo,Som,Zenon,1093.63
6073,Beleza,Perfumes,Giga,246.02
6074,Esporte,Ciclismo,Omega,1173.85
6075,Papelaria,Organização,Omega,141.07
6076,Pet,Brinquedos,Aurum,105.37
6077,Automotivo,Som,Zenon,134.79
6078,Eletrônicos,Celulares,Pixel,393.01
6079,Pet,Ração,Omega,72.03
6080,Beleza,Cabelos,Rino,134.92
6081,Esporte,Futebol,Atlas,1070.84
6082,Esporte,Academia,Atlas,844.01
6083,Pet,Ração,Pixel,146.88
6084,Casa & Cozinha,Organização,Nexa,277.31
6085,Moda,Jeans,Rino,435.83
6086,Eletrônicos,TVs,Aurum,1284.79
6087,Pet,Ração,Omega,287.02
6088,Papelaria,Organização,Aurum,109.92
6089,Brinquedos,Bonecos,Acme,56.59
6090,Esporte,Academia,Atlas,693.05
6091,Moda,Jeans,Pixel,103.59
6092,Eletrônicos,Acessórios,HyperX,2364.63
6093,Eletrônicos,TVs,HyperX,2755.65
6094,Eletrônicos,Áudio,Delta,2033.91
6095,Beleza,Skincare,Zenon,176.73
6096,Pet,Ração,Pixel,287.42
6097,Esporte,Ciclismo,Vega,1320.46
6098,Eletrônicos,Celulares,Aurum,1606.6
6099,Papelaria,Escrita,Omega,188.3
6100,Esporte,Corrida,Pixel,1335.88
6101,Papelaria,Cadernos,Zenon,119.38
6102,Moda,Acessórios,HyperX,503.54
6103,Pet,Higiene,Omega,125.43
6104,Brinquedos,Bonecos,Nova,366.32
6105,Papelaria,Escrita,Giga,127.71
6106,Brinquedos,Quebra-cabeça,Aurum,360.51
6107,Esporte,Academia,Giga,456.77
6108,Casa & Cozinha,Eletroportáteis,Acme,424.19
6109,Eletrônicos,TVs,Atlas,1917.26
6110,Esporte,Academia,Giga,1355.65
6111,Pet,Ração,HyperX,209.11
6112,Beleza,Perfumes,HyperX,248.82
6113,Esporte,Ciclismo,Omega,1093.67
6114,Beleza,Skincare,Vega,113.63
6115,Pet,Higiene,Pixel,193.86
6116,Beleza,Perfumes,Giga,185.22
6117,Brinquedos,Quebra-cabeça,Giga,119.35
6118,Eletrônicos,Notebooks,Rino,1864.9
6119,Papelaria,Arte,Omega,81.0
6120,Papelaria,Escrita,Vega,93.48
6121,Papelaria,Arte,Pixel,80.07
6122,Beleza,Skincare,Acme,173.87
6123,Pet,Ração,Rino,281.14
6124,Casa & Cozinha,Decoração,Atlas,592.04
6125,Papelaria,Organização,Aurum,18.04
6126,Automotivo,Som,Giga,531.54
6127,Esporte,Ciclismo,Giga,563.81
6128,Pet,Brinquedos,Vega,97.38
6129,Automotivo,Som,Nexa,89.15
6130,Esporte,Corrida,Zenon,1026.65
6131,Eletrônicos,TVs,HyperX,2836.77
6132,Esporte,Academia,Nexa,669.32
6133,Esporte,Ciclismo,Zenon,409.16
6134,Casa & Cozinha,Utensílios,Atlas,190.06
6135,Moda,Acessórios,Aurum,594.56
6136,Automotivo,Acessórios,Giga,506.49
6137,Brinquedos,Quebra-cabeça,HyperX,322.73
6138,Brinquedos,Bonecos,Nova,149.27
6139,Brinquedos,Quebra-cabeça,Nexa,143.63
6140,Automotivo,Acessórios,Omega,456.29
6141,Beleza,Skincare,HyperX,180.19
6142,Pet,Brinquedos,Nexa,114.87
6143,Eletrônicos,Acessórios,Giga,348.3
6144,Moda,Calçados,Omega,544.82
6145,Pet,Brinquedos,HyperX,265.76
6146,Casa & Cozinha,Organização,Giga,422.6
6147,Pet,Brinquedos,Atlas,110.21
6148,Papelaria,Arte,Atlas,164.99
6149,Brinquedos,Quebra-cabeça,Aurum,64.77
6150,Papelaria,Escrita,Nova,197.42
6151,Pet,Higiene,Acme,31.8
6152,Brinquedos,Blocos,Giga,181.85
6153,Moda,Calçados,Zenon,388.22
6154,Casa & Cozinha,Utensílios,Pixel,746.8
6155,Pet,Higiene,Giga,60.51
6156,Esporte,Corrida,Rino,1169.53
6157,Beleza,Skincare,Rino,289.04
6158,Eletrônicos,Notebooks,HyperX,1214.76
6159,Casa & Cozinha,Eletroportáteis,Pixel,606.11
6160,Beleza,Skincare,Aurum,56.41
6161,Eletrônicos,TVs,Aurum,783.57
6162,Brinquedos,Quebra-cabeça,Aurum,317.79
6163,Automotivo,Som,Omega,83.42
6164,Brinquedos,Bonecos,Giga,235.01
6165,Beleza,Perfumes,Zenon,279.92
6166,Pet,Higiene,Delta,126.0
6167,Beleza,Skincare,Pixel,106.85
6168,Beleza,Skincare,Atlas,77.22
6169,Beleza,Perfumes,Aurum,152.28
6170,Papelaria,Escrita,Nova,74.75
6171,Pet,Brinquedos,Acme,28.99
6172,Casa & Cozinha,Decoração,Aurum,667.0
6173,Pet,Brinquedos,HyperX,275.37
6174,Eletrônicos,Áudio,Rino,185.9
6175,Automotivo,Manutenção,Delta,161.62
6176,Beleza,Cabelos,Nova,376.01
6177,Pet,Brinquedos,Delta,270.99
6178,Brinquedos,Bonecos,HyperX,395.32
6179,Beleza,Perfumes,Omega,336.16
6180,Pet,Ração,Aurum,193.15
6181,Pet,Ração,Atlas,287.34
6182,Papelaria,Cadernos,Pixel,170.65
6183,Beleza,Maquiagem,Atlas,298.48
6184,Papelaria,Organização,Nova,143.98
6185,Brinquedos,Blocos,Rino,477.5
6186,Automotivo,Som,Giga,587.7
6187,Brinquedos,Blocos,Rino,66.86
6188,Automotivo,Acessórios,Nova,673.09
6189,Papelaria,Cadernos,Zenon,67.93
6190,Papelaria,Arte,Atlas,168.88
6191,Papelaria,Arte,Zenon,180.25
6192,Eletrônicos,TVs,Acme,2182.94
6193,Papelaria,Cadernos,Zenon,162.45
6194,Moda,Calçados,Acme,322.39
6195,Casa & Cozinha,Organização,HyperX,743.1
6196,Moda,Camisetas,Giga,246.74
6197,Esporte,Ciclismo,Atlas,780.78
6198,Brinquedos,Jogos,Acme,157.62
6199,Beleza,Cabelos,Nova,48.58
6200,Automotivo,Som,HyperX,65.93
6201,Beleza,Skincare,Aurum,37.77
6202,Esporte,Ciclismo,Giga,51.37
6203,Eletrônicos,Notebooks,Giga,380.69
6204,Eletrônicos,TVs,Giga,2391.8
6205,Beleza,Skincare,Nexa,394.65
6206,Beleza,Perfumes,Giga,260.56
6207,Papelaria,Escrita,Rino,84.14
6208,Moda,Camisetas,Atlas,196.03
6209,Casa & Cozinha,Utensílios,Nexa,590.4
6210,Beleza,Maquiagem,Zenon,284.03
6211,Moda,Jeans,Delta,249.79
6212,Casa & Cozinha,Decoração,Nexa,129.42
6213,Casa & Cozinha,Eletroportáteis,HyperX,693.74
6214,Esporte,Corrida,Vega,1395.41
6215,Eletrônicos,Acessórios,Atlas,2572.49
6216,Esporte,Corrida,Giga,234.78
6217,Esporte,Corrida,Rino,438.42
6218,Casa & Cozinha,Eletroportáteis,Nexa,469.88
6219,Esporte,Futebol,Pixel,621.85
6220,Esporte,Corrida,Rino,604.97
6221,Papelaria,Cadernos,Acme,80.37
6222,Automotivo,Acessórios,Nexa,325.13
6223,Pet,Brinquedos,Atlas,99.83
6224,Pet,Ração,Aurum,209.28
6225,Moda,Acessórios,Rino,256.68
6226,Automotivo,Acessórios,Delta,41.38
6227,Pet,Ração,HyperX,247.25
6228,Automotivo,Acessórios,Zenon,498.44
6229,Beleza,Perfumes,Omega,289.15
6230,Esporte,Futebol,Delta,431.09
6231,Beleza,Skincare,Nexa,257.2
6232,Esporte,Futebol,Atlas,1336.28
6233,Brinquedos,Blocos,Pixel,155.73
6234,Moda,Jeans,HyperX,435.44
6235,Brinquedos,Jogos,Aurum,53.41
6236,Moda,Acessórios,Delta,166.78
6237,Esporte,Academia,Vega,62.58
6238,Brinquedos,Jogos,Atlas,426.38
6239,Casa & Cozinha,Utensílios,Vega,568.14
6240,Eletrônicos,Acessórios,Acme,1078.77
6241,Casa & Cozinha,Eletroportáteis,Acme,261.76
6242,Brinquedos,Bonecos,Pixel,82.91
6243,Automotivo,Manutenção,Giga,987.62
6244,Pet,Higiene,Atlas,284.36
6245,Pet,Ração,Pixel,231.82
6246,Brinquedos,Jogos,Atlas,360.64
6247,Papelaria,Arte,Rino,13.19
6248,Casa & Cozinha,Utensílios,Vega,531.82
6249,Pet,Higiene,Pixel,297.92
6250,Brinquedos,Bonecos,Acme,394.83
6251,Eletrônicos,Celulares,HyperX,157.78
6252,Papelaria,Escrita,Aurum,65.9
6253,Moda,Acessórios,Zenon,110.28
6254,Beleza,Skincare,Zenon,179.28
6255,Pet,Higiene,Delta,161.59
6256,Brinquedos,Blocos,Atlas,71.88
6257,Automotivo,Acessórios,Delta,729.68
6258,Beleza,Perfumes,Delta,194.26
6259,Casa & Cozinha,Decoração,HyperX,388.26
6260,Esporte,Academia,HyperX,62.97
6261,Papelaria,Arte,Vega,155.31
6262,Automotivo,Som,Nova,713.22
6263,Pet,Brinquedos,Acme,49.98
6264,Brinquedos,Bonecos,HyperX,183.99
6265,Papelaria,Organização,HyperX,127.85
6266,Papelaria,Cadernos,Giga,57.37
6267,Brinquedos,Jogos,Giga,280.13
6268,Moda,Acessórios,Omega,58.21
6269,Casa & Cozinha,Eletroportáteis,Atlas,260.9
6270,Esporte,Academia,Atlas,89.95
6271,Esporte,Academia,Aurum,909.93
6272,Brinquedos,Blocos,Nexa,331.06
6273,Eletrônicos,Áudio,Nexa,2360.55
6274,Moda,Acessórios,Omega,33.34
6275,Automotivo,Som,Pixel,183.33
6276,Moda,Camisetas,Acme,458.49
6277,Pet,Ração,Acme,204.58
6278,Brinquedos,Blocos,Giga,191.61
6279,Eletrônicos,Áudio,Rino,298.01
6280,Brinquedos,Jogos,Aurum,366.93
6281,Pet,Ração,Aurum,181.23
6282,Automotivo,Acessórios,Pixel,546.29
6283,Pet,Brinquedos,Delta,64.47
6284,Papelaria,Organização,Nexa,36.2
6285,Casa & Cozinha,Eletroportáteis,Delta,306.4
6286,Eletrônicos,Acessórios,HyperX,897.73
6287,Casa & Cozinha,Eletroportáteis,Pixel,97.67
6288,Brinquedos,Jogos,HyperX,440.11
6289,Casa & Cozinha,Decoração,Vega,777.13
6290,Automotivo,Som,Nova,839.79
6291,Brinquedos,Jogos,Omega,352.14
6292,Esporte,Ciclismo,Pixel,94.17
6293,Moda,Calçados,Zenon,249.66
6294,Papelaria,Organização,Pixel,125.65
6295,Papelaria,Cadernos,Giga,134.5
6296,Eletrônicos,Notebooks,Pixel,1517.54
6297,Pet,Brinquedos,Aurum,63.92
6298,Moda,Acessórios,Aurum,548.52
6299,Beleza,Cabelos,Giga,224.08
6300,Beleza,Skincare,Nexa,216.9
6301,Esporte,Futebol,Giga,924.33
6302,Moda,Acessórios,Pixel,357.41
6303,Brinquedos,Jogos,Atlas,150.31
6304,Eletrônicos,Notebooks,Aurum,1530.95
6305,Moda,Acessórios,Omega,549.33
6306,Beleza,Skincare,Nexa,126.77
6307,Casa & Cozinha,Utensílios,Acme,294.98
6308,Beleza,Cabelos,Acme,382.0
6309,Pet,Ração,Nexa,42.92
6310,Pet,Brinquedos,Acme,165.95
6311,Casa & Cozinha,Utensílios,Giga,53.2
6312,Eletrônicos,TVs,Nexa,1173.67
6313,Eletrônicos,TVs,Delta,2898.29
6314,Eletrônicos,TVs,Giga,2335.61
6315,Papelaria,Escrita,HyperX,54.41
6316,Casa & Cozinha,Decoração,Atlas,193.68
6317,Papelaria,Organização,Giga,24.71
6318,Automotivo,Som,Nova,398.2
6319,Esporte,Academia,Zenon,1033.02
6320,Eletrônicos,Notebooks,Aurum,1666.85
6321,Esporte,Academia,Nexa,901.72
6322,Automotivo,Acessórios,HyperX,800.54
6323,Esporte,Academia,Aurum,940.67
6324,Esporte,Corrida,Vega,1480.94
6325,Esporte,Futebol,Atlas,783.5
6326,Esporte,Corrida,Atlas,861.21
6327,Automotivo,Manutenção,Nexa,877.87
6328,Pet,Brinquedos,Omega,272.35
6329,Esporte,Corrida,Delta,773.85
6330,Casa & Cozinha,Decoração,Atlas,778.95
6331,Casa & Cozinha,Organização,Zenon,511.45
6332,Papelaria,Organização,Acme,142.73
6333,Moda,Jeans,Atlas,559.08
6334,Beleza,Skincare,Delta,378.32
6335,Automotivo,Som,Omega,145.11
6336,Automotivo,Manutenção,Nova,1018.37
6337,Brinquedos,Bonecos,Pixel,457.45
6338,Pet,Higiene,Acme,121.24
6339,Moda,Calçados,Zenon,104.08
6340,Moda,Acessórios,Nova,552.61
6341,Papelaria,Escrita,HyperX,105.66
6342,Brinquedos,Blocos,Zenon,424.32
6343,Papelaria,Arte,Nexa,20.9
6344,Eletrônicos,Celulares,Rino,595.38
6345,Brinquedos,Quebra-cabeça,Atlas,254.02
6346,Casa & Cozinha,Eletroportáteis,Zenon,199.23
6347,Moda,Camisetas,HyperX,107.2
6348,Moda,Camisetas,Atlas,463.22
6349,Eletrônicos,Áudio,Acme,1336.74
6350,Brinquedos,Bonecos,Pixel,405.74
6351,Moda,Jeans,Nexa,346.41
6352,Papelaria,Organização,Vega,63.07
6353,Casa & Cozinha,Eletroportáteis,Aurum,229.44
6354,Beleza,Perfumes,Giga,336.54
6355,Beleza,Skincare,HyperX,389.11
6356,Automotivo,Acessórios,HyperX,863.43
6357,Brinquedos,Blocos,Vega,216.74
6358,Pet,Brinquedos,Omega,265.83
6359,Eletrônicos,Áudio,Nova,1177.07
6360,Casa & Cozinha,Utensílios,Nexa,279.1
6361,Papelaria,Cadernos,Rino,12.31
6362,Pet,Brinquedos,Aurum,87.0
6363,Esporte,Futebol,Zenon,360.19
6364,Automotivo,Som,Aurum,1162.74
6365,Beleza,Cabelos,Acme,323.65
6366,Brinquedos,Jogos,Nova,279.59
6367,Casa & Cozinha,Eletroportáteis,Delta,408.54
6368,Esporte,Academia,Nova,673.7
6369,Esporte,Ciclismo,Atlas,779.03
6370,Moda,Camisetas,Nexa,506.26
6371,Papelaria,Arte,Delta,153.61
